1312,95.419,NO,95.42,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1314,89.037,NO,86.4,,,,,,,2.637,,,,89.037,,,,,,,,,,,,,,,
1315,185.809,NO,147.62,,,29.6,,,,5.739,,2.85,,BLANK,,,,,,,,,,,,,,,
1316,39,NO,30,,,,9,,,,,,,39,,,,,,,,,,,,,,,
1317,134.889,NO,132.36,,,1.69,,,,0.839,,,,134.889,,,,,,,,,,,,,,,
1318,249.14,NO,213.77,0,0,16.26,0,0.2,5.37,10.33,3.21,0,,249.14,,,,,,,,,,,,,,,
1319,64,NO,52.84,0,0,7,0,0,0,4.16,0,0,0,64,,,,,,,,,,,,,,,
1320,86.31,NO,,,,6.035,,,,1.818,78.8,,,86.31,,,,,,,,,,,,,,,
1321,113.414,NO,40.5,,,,,,,,,,,40.5,,,,,,,,,,,,,,,
1322,97.883,NO,,88.123,,,,,1,8.76,,,,97.883,,,,,,,,,,,,,,,
1323,22.567,NO,22.06,,,,,,,0.507,,,,BLANK,,,,,,,,,,,,,,,
1324,187.282,NO,164.4,,,19.1,,,1.5,2.282,,,,187.282,,,,,,,,,,,,,,,
1325,29.221,NO,,,,,29.221,,,,,,,BLANK,,,,,,,,,,,,,,,
1326,80.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,72.785,NO,72.785,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1328,105.711,NO,96.03,,,3.28,,,1,5.401,,,,105.711,,,,,,,,,,,,,,,
1329,104.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,87.361,NO,64.54,,,7.421,,,,5.6,,,9.8,87.361,,,,,,,,,,,,,,,
1333,55.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,77.583,NO,,52,,16.5,,,,1.7,7.3,,,77.5,,,,,,,,,,,,,,,
1336,126.84,NO,119.56,,,,,,,7.28,,,,126.84,,,,,,,,,,,,,,,
1337,86.647,NO,83.297,,,,,,,0.27,3.3,,,BLANK,,,,,,,,,,,,,,,
1338,163.696,NO,163.696,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1339,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,18.197,NO,,7,9,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1342,14.403,NO,,,,14.403,,,,,,,,14.403,,,,,,,,,,,,,,,
1343,80.535,NO,77.604,0,0,0,0,0,1.17,1.761,0,0,0,80.535,,,,,,,,,,,,,,,
1344,107.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,4.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,55.617,NO,32.67,0,0,0,0,0,0,1.261,0,0,0,33.931,,,,,,,,,,,,,,,
1347,28.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,154,NO,141.33,,,,,,1.46,3.65,2.92,4.64,,154,,,,,,,,,,,,,,,
1349,126.132,NO,118,,,8,,,,,,,,126,,,,,,,,,,,,,,,
1350,16.096,NO,16.096,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1351,141.54,NO,139.664,,,,,,,1.87,,,,141.54,,,,,,,,,,,,,,,
1352,33.879,NO,33.879,,,,,,,,,,,33.879,,,,,,,,,,,,,,,
1353,27.478,NO,24.55,,,,,,,2.92,,,,27.47,,,,,,,,,,,,,,,
1354,529.565,NO,463.01,0,0,35.41,0,0,0,21.48,1.75,7.91,0,529.56,,,,,,,,,,,,,,,
1355,35.584,NO,26,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1356,60,NO,,,,29.04,,,,,30.8,,,59.84,,,,,,,,,,,,,,,
1357,16.68,NO,8,,,8.68,,,,,,,,BLANK,8,WHEAT,38,4.14,1450,,,,,,,,,,
1358,54.436,NO,,,,35.536,,,,,18.9,,,54.436,,,,,,,,,,,,,,,
1359,80,NO,68.22,,,1.51,,,1,4.48,4.79,,,80,,,,,,,,,,,,,,,
1360,18.45,NO,18.45,0,0,0,0,0,0,0,0,0,0,18.45,18.45,BEANS,18.45,0,0,,,,,,,,,,
1361,31,NO,,,16,4,,,,,,,,20,,,,,,,,,,,,,,,
1362,43.527,NO,36.5,,,3.1,,,,1.9,2,36,,43.5,,,,,,,,,,,,,,,
1364,313.5,NO,,309,,2,,,1.27,1.23,,,,313.5,,,,,,,,,,,,,,,
1365,109.808,NO,72.89,,,20.4,,,2.43,0.088,,3,,98.808,,,,,,,,,,,,,,,
1366,21.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,111.515,NO,94.81,,,,,,,11.26,,,,BLANK,,,,,,,,,,,,,,,
1369,160.726,NO,160.726,,,,,,,,,,,160.726,,,,,,,,,,,,,,,
1370,378.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,19.199,NO,19.114,,,,,,,,0.08,,,19.194,,,,,,,,,,,,,,,
1372,58.686,NO,38.042,,,,,,,1.639,,,,39.686,,,,,,,,,,,,,,,
1373,73.872,NO,40,,,32.872,,,1,,,,,73.872,,,,,,,,,,,,,,,
1374,99.005,NO,91.36,,,4.79,,,,2.855,,,,99.005,,,,,,,,,,,,,,,
1375,455.23,NO,382.74,,,,46.94,,,25.55,,,,455.23,,,,,,,,,,,,,,,
1376,79.49,NO,63,0,0,10.532,0,0,1.9,1.458,2.6,0,0,79.49,,,,,,,,,,,,,,,
1377,91.566,NO,79.769,,,8.645,,,1,2.152,,,,91.566,,,,,,,,,,,,,,,
1378,16.254,NO,10,,,,,,6.254,,,,,16.254,,,,,,,,,,,,,,,
1379,177.57,NO,150,,,10.42,,,1.62,15.53,,,,177.57,,,,,,,,,,,,,,,
1380,91.544,NO,48.37,,,16.68,,,5.69,,,,,70.74,,,,,,,,,,,,,,,
1381,60,NO,54,0,0,3,0,0,1.4,0.8,0.3,0.5,0,BLANK,,,,,,,,,,,,,,,
1382,119.701,NO,,,,38.81,,,,,,,1,39.81,,,,,,,,,,,,,,,
1383,10.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,21.589,NO,21.589,,,,,,,,,,,21.589,,,,,,,,,,,,,,,
1385,145.738,NO,30.88,,,,,,,,,,,30.88,,,,,,,,,,,,,,,
1386,35.55,NO,,,,29.682,,2.776,1,2.092,,,,35.55,,,,,,,,,,,,,,,
1387,116.14,NO,115.17,,,,,,,0.97,,,,116.14,,,,,,,,,,,,,,,
1388,17.984,NO,14.91,,,,,,,0.414,2.66,,,17.984,,,,,,,,,,,,,,,
1389,154.248,NO,89.14,25,,23,,,1.33,6.088,9.02,0.67,,154.248,,,,,,,,,,,,,,,
1390,42.3,NO,41.351,,,,,,,0.949,,,,42.3,,,,,,,,,,,,,,,
1391,27.902,NO,25.53,,,,,,1,0.472,0.9,,,27.902,,,,,,,,,,,,,,,
1392,68.205,NO,57.635,,,7.61,,,2.19,0.77,,,,68.205,,,,,,,,,,,,,,,
1393,38.75,YES,36.785,,,,,,1.5,0.465,,,,38.75,,,,,,,,,,,,,,,
1394,48.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,38.31,NO,36.31,,,,,,,2,,,,38.31,,,,,,,,,,,,,,,
1396,80.71,NO,62.76,,,15.15,,,2.7,0.1,,,,80.71,,,,,,,,,,,,,,,
1397,40,NO,35,,,5,,,,,,,,40,,,,,,,,,,,,,,,
1398,17.938,NO,,,,4.38,,,,1.81,5.98,,5.768,17.938,,,,,,,,,,,,,,,
1399,37,NO,,,,,,,1,2.25,33.75,,,37,,,,,,,,,,,,,,,
1400,66.463,NO,47.24,,,,,,2,13.463,3.8,,,66.463,,,,,,,,,,,,,,,
1401,64.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,67.952,NO,,17,,,50,,,,,,,BLANK,,,,,,,,,,,,,,,
1403,14.608,NO,14.6,,,,,,,0.008,,,,14.608,,,,,,,,,,,,,,,
1404,225.048,NO,200,,,22,,,1,2.048,,,,225.048,,,,,,,,,,,,,,,
1405,222.968,NO,218.078,,,,,,,,,,,218.078,,,,,,,,,,,,,,,
1406,50.391,NO,50.391,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1407,149.053,no,113.993,,,,,,,,,,,113.993,,,,,,,,,,,,,,,
1408,62.654,NO,43,,,16,,,,3.654,,,,62.654,,,,,,,,,,,,,,,
1409,113.22,NO,109.09,,,,,,4.13,,,,,113.22,,,,,,,,,,,,,,,
1411,50.64,NO,42.64,,,4,,,,3,,1,,50.64,,,,,,,,,,,,,,,
1412,28.3,NO,18.81,,,7.447,,,1,1.055,,,,28.312,,,,,,,,,,,,,,,
1413,11.263,NO,7.8,,,,,,,3.463,,,,11.263,,,,,,,,,,,,,,,
1414,25,NO,13,,,,,,2,,,,,BLANK,,,,,,,,,,,,,,,
1415,37.928,NO,30,,,8,,,,,,,,BLANK,,,,,,,,,,,,,,,
1416,24.643,NO,21.43,,,,,,,3.213,,,,24.643,,,,,,,,,,,,,,,
1417,53.859,NO,53.309,,,,,,,,0.55,,,53.859,,,,,,,,,,,,,,,
1418,365.506,NO,349.06,,,,,,6.1,9.166,1.18,,,365.506,,,,,,,,,,,,,,,
1420,127.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,53.859,NO,52.409,,,,,,,,1.45,,,53.859,,,,,,,,,,,,,,,
1422,45.576,NO,,20.933,3,9,,,1,,,,,33.933,,,,,,,,,,,,,,,
1423,13.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,117,NO,106.27,,,6.4,,,1,3.33,,,,117,,,,,,,,,,,,,,,
1425,67.91,NO,36.46,,,,,,,,,,,BLANK,36.46,SOYBEANS,36.46,10.29,16882,,,,,,,,,,
1426,99.975,NO,74.11,,,5,,,5,12.365,3.5,,,99.975,,,,,,,,,,,,,,,
1427,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,205.83,NO,180.25,,,23,,,2,0.58,,,,BLANK,,,,,,,,,,,,,,,
1429,106.02,NO,102.07,,,,,,,3.95,,,,106.02,,,,,,,,,,,,,,,
1430,92.025,NO,32,,,59.025,,,1,,,,,92.025,,,,,,,,,,,,,,,
1431,68.73,NO,50,,,7.571,,,,7.023,,,,64.594,,,,,,,,,,,,,,,
1432,187.799,NO,148.65,,,8.49,,,2,28.56,,,,187.7,,,,,,,,,,,,,,,
1433,95.363,NO,90.63,,,,,,,4.73,,,,95.36,,,,,,,,,,,,,,,
1434,121.25,NO,108.87,,,,,,2.5,9.88,,,,121.25,,,,,,,,,,,,,,,
1435,20.618,NO,,,,,20.618,,,,,,,20.618,,,,,,,,,,,,,,,
1436,12.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,171.043,NO,,165.522,,,,,,5.521,,,,171.043,,,,,,,,,,,,,,,
1438,142.897,NO,137.207,,,,,,,3.96,1.78,,,142.897,,,,,,,,,,,,,,,
1439,70.873,NO,57.67,,,7,,,,3.583,2.62,,,BLANK,,,,,,,,,,,,,,,
1440,46,NO,40,,,,,,6,,,,,BLANK,,,,,,,,,,,,,,,
1441,162.618,NO,101.157,6,37,17.461,,,,1.463,,,,163.081,,,,,,,,,,,,,,,
1442,16.12,NO,,12,,3,,,,1,,,,BLANK,,,,,,,,,,,,,,,
1443,78.87,NO,54.38,10,,7.2,,,1,5.99,,,,78.87,,,,,,,,,,,,,,,
1444,158,NO,146,,,12,,,,,,,,158,,,,,,,,,,,,,,,
1445,5.79,NO,,,2,,,0.22,2,1.57,,,,5.79,2,PERMENENT PASTURE,7 CALVES,825,5775,,,,,,,,,,
1446,15.624,NO,14.1,,,,,,,1.524,,,,15.624,,,,,,,,,,,,,,,
1447,166.66,NO,125.8,,,14.87,,,3.93,15.52,6.52,,,166.66,,,,,,,,,,,,,,,
1448,232.837,NO,201.95,,,27.137,,,1.25,2.5,,,,232.837,,,,,,,,,,,,,,,
1449,14.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,207.509,NO,195.046,,,3.664,,,1,7.799,,,,207.509,,,,,,,,,,,,,,,
1452,113.933,NO,26.25,2.792,12.13,,,,,2,37.67,,,BLANK,,,,,,,,,,,,,,,
1453,195.24,NO,161.85,,,,,,,33.39,,,,195.24,,,,,,,,,,,,,,,
1454,35,NO,34.29,,,,,,,0.71,,,,BLANK,,,,,,,,,,,,,,,
1455,36.9,NO,36.4,,,,,,,0.5,,,,36.9,,,,,,,,,,,,,,,
1456,56.344,NO,45.76,,,,,,,,,,,45.76,,,,,,,,,,,,,,,
1457,95.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,520.627,NO,492.016,,,20,,,,8.111,,,,520.127,,,,,,,,,,,,,,,
1459,19.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,61.079,NO,54,,,,,,,7.079,,,,61.079,,,,,,,,,,,,,,,
1461,87.138,NO,82,,,,,,,5.13,,,,87.13,,,,,,,,,,,,,,,
1462,38.823,NO,23.49,,,,,,5.408,,,,,28.898,,,,,,,,,,,,,,,
1463,68.5,NO,52.35,,,,,,,16.15,,,,68.5,,,,,,,,,,,,,,,
1464,75.224,NO,65.18,,,,,,,5.344,4.7,,,75.224,,,,,,,,,,,,,,,
1465,66.12,NO,66.12,,,,,,,,,,,66.12,,,,,,,,,,,,,,,
1466,21.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,360.689,NO,288.67,,,37.01,,,20,15.009,,,,360.689,,,,,,,,,,,,,,,
1468,135.877,NO,136,,,,,,,,,,,136,,,,,,,,,,,,,,,
1469,42.53,NO,28.44,,,10.4,,,,3.69,,,,42.53,,,,,,,,,,,,,,,
1470,91.969,NO,82,0,0,0,0,0,2,7.96,0,0,0,91.969,,,,,,,,,,,,,,,
1471,22,NO,14,,,8,,,,,,,,22,,,,,,,,,,,,,,,
1472,20.08,NO,18.702,,,,,,1,0.378,,,,20.08,,,,,,,,,,,,,,,
1474,98.844,NO,82,,8,,,,,,,8.844,,98.844,,,,,,,,,,,,,,,
1475,78.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,20.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,78.322,NO,37.21,,,23.72,,,2.002,15.39,,,,78.322,,,,,,,,,,,,,,,
1478,172.593,NO,151,,,16.093,,,1.3,4.2,,,,172.593,,,,,,,,,,,,,,,
1479,231.864,NO,97.152,,,15,,,1,4.65,,,,BLANK,,,,,,,,,,,,,,,
1480,87.27,NO,,87.27,,,,,,,,,,87.27,,,,,,,,,,,,,,,
1481,19.865,NO,15,,,0.005,,,,,,,,15.005,,,,,,,,,,,,,,,
1482,17.635,NO,,16.55,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1483,20.983,NO,,,,,7.54,,,9.32,4.123,,,20.983,,,,,,,,,,,,,,,
1484,40.895,NO,8,,,10,16.855,,2,4,,,,BLANK,,,,,,,,,,,,,,,
1485,401.511,NO,388.511,,,13,,,,,,,,401.511,,,,,,,,,,,,,,,
1486,80,NO,51.7,,21.96,,,,,1.17,5.17,,,80,,,,,,,,,,,,,,,
1487,72.4,NO,69,,,,,,3.4,,,,,72.4,,,,,,,,,,,,,,,
1488,64.378,NO,64.378,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1490,33.15,NO,33.15,,,,,,,,,,,33.15,,,,,,,,,,,,,,,
1491,394.24,NO,370,,,14,,,,10.24,,,,394.24,,,,,,,,,,,,,,,
1492,98.953,NO,48.64,,,43.013,,,,7.3,,,,98.953,,,,,,,,,,,,,,,
1493,81.579,NO,49,,,28,,,2,2,,0.579,,81.579,,,,,,,,,,,,,,,
1494,49.4,NO,48.4,,,,,,1,,,,,49.4,,,,,,,,,,,,,,,
1495,36.094,NO,19.13,,,,,,,2.12,,,,21.253,,,,,,,,,,,,,,,
1496,129.893,NO,60,,,28,,,,,,,,88,,,,,,,,,,,,,,,
1497,31.439,NO,,,,9.391,18,,3.439,0.609,,,,31.439,,,,,,,,,,,,,,,
1498,13.757,NO,,7.5,,,,,,,,,,BLANK,7.5,HAY,,,4800,,,,,,,,,,
1499,64.159,NO,54.999,,0.66,1.55,,,,2,,5,,64.159,,,,,,,,,,,,,,,
1500,116,NO,,110,,,,,1,5,,,,116,,,,,,,,,,,,,,,
1501,14.896,NO,14.896,,,,,,,,,,,14.896,,,,,,,,,,,,,,,
1502,23.298,NO,14,,,8.489,,,,0.809,,,,23.298,,,,,,,,,,,,,,,
1503,225.42,NO,10,,,40,,,1,2,,,24,78,,,,,,,,,,,,,,,
1505,128.66,NO,100.76,,,23.01,,,1.96,,,2.93,,128.66,,,,,,,,,,,,,,,
1506,378.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,25,NO,,,,,,17.622,3.4,0.378,3.6,,,25,,,,,,,,,,,,,,,
1508,74.512,NO,74.512,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1509,37.24,NO,27.93,0.59,,3.93,,,1.11,,3.67,0.67,,37.24,,,,,,,,,,,,,,,
1510,83.45,NO,83.45,,,,,,,,,,,83.45,,,,,,,,,,,,,,,
1511,76.65,NO,62.86,,,11.881,,,1,0.909,,,,76.65,,,,,,,,,,,,,,,
1512,139.25,NO,129.117,,,0.475,,,1,,,,,139.25,,,,,,,,,,,,,,,
1513,19,NO,3,,,16,,,,,,,,19,3,BEANS,,RENT,300,16,WOODS,,,0,,,,,
1514,49.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,151.7,NO,129.92,,,21.78,,,,,,,,151.7,,,,,,,,,,,,,,,
1516,302.182,NO,225.682,,,58,,,3.5,11,,4,,302.182,,,,,,,,,,,,,,,
1517,31.84,NO,7.14,,,,,,,,,,,BLANK,7.14,SOYBEANS,59,8.4,3297.77,,,,,,,,,,
1518,53,NO,42,6,,,,,2,3,,,,53,,,,,,,,,,,,,,,
1519,188.02,NO,155.95,0,1,24.74,,,4.01,2.32,,,,188.02,,,,,,,,,,,,,,,
1520,50.741,NO,48,,,,,,,2.741,,,,BLANK,,,,,,,,,,,,,,,
1521,74.21,NO,74.21,,,,,,,,,,,74.21,,,,,,,,,,,,,,,
1523,312.156,NO,312.156,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1524,120,NO,105,,,10,,,3,2,,,,120,,,,,,,,,,,,,,,
1525,66.275,NO,18,25,,23.275,,,,,,,,66.275,,,,,,,,,,,,,,,
1526,98.394,NO,98,,,,,,,,,,,98.394,,,,,,,,,,,,,,,
1527,49.783,NO,48.68,,,,,,,1.103,,,,49.783,,,,,,,,,,,,,,,
1528,77.091,NO,62.591,,,9,,,2.5,,,3,,77.091,,,,,,,,,,,,,,,
1529,52.798,NO,52.798,,,,,,,,,,,52.798,,,,,,,,,,,,,,,
1530,206,NO,145.5,,,4.2,,,2.5,4.7,,10.6,,167.5,,,,,,,,,,,,,,,
1531,40.752,NO,33.87,,,4.014,,,,2.361,,,,40.752,,,,,,,,,,,,,,,
1532,62.487,NO,50.067,,,4,,,3.45,,4.97,,,62.487,,,,,,,,,,,,,,,
1533,259.833,NO,155.56,,,9.59,,,,2.62,6.583,6.48,,180.833,,,,,,,,,,,,,,,
1534,211.788,NO,193.9,,,10,,,1,5,2,,,211.9,,,,,,,,,,,,,,,
1535,89.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,105.362,NO,105.362,,,,,,,,,,,105.362,,,,,,,,,,,,,,,
1537,132.146,NO,110.3968,,,21.75,,,,,,,,BLANK,,,,,,,,,,,,,,,
1538,120,NO,76,10,,19,,,9,6,,,,120,,,,,,,,,,,,,,,
1539,147.211,NO,140,,,,,,,6.2,1,,,147.2,,,,,,,,,,,,,,,
1540,95.421,NO,84.32,,,5.3,,,,5.48,0.31,,,95.414,,,,,,,,,,,,,,,
1541,39.47,NO,32.53,,,5.69,,,,,,1.25,,39.47,,,,,,,,,,,,,,,
1542,957.396,NO,908.947,,,21.24,,,6.27,18.439,,2.5,,957.396,,,,,,,,,,,,,,,
1543,50.11,NO,,,,,35.579,,,,,,,35.579,,,,,,,,,,,,,,,
1545,60.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,14.277,NO,7,,,3.82,,2.233,0.48,,,,,13.533,7,SOYBEANS,50,8.95,3132.5,,,,,,,,,,
1547,167.346,NO,160,0,0,0,1,4,2,,,,,BLANK,,,,,,,,,,,,,,,
1548,50.85,NO,20,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1549,141.8,NO,87,,,41.6,,,1,12.2,,,,141.8,,,,,,,,,,,,,,,
1551,50,NO,50,0,0,0,0,0,0,0,0,0,0,50,50,BEANS,38.9,STORED,,,,,,,,,,,
1552,40,NO,11.84,,,28.16,,,,,,,,40,,,,,,,,,,,,,,,
1553,159.2,NO,89,8,57.2,,,0.5,2,2,,,0.5,159.2,,,,,,,,,,,,,,,
1554,49.697,NO,39,,,,,,,1,,,,40,,,,,,,,,,,,,,,
1555,20.826,NO,,,5,,6.5,5,1.5,2.826,,,,BLANK,,,,,,,,,,,,,,,
1556,169.015,NO,169.015,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1558,65,NO,51,,,10,,,3,1,,,,65,,,,,,,,,,,,,,,
1559,90.136,NO,90.136,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1560,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,24.013,NO,15,,,4,,,,1.013,,4,,24.013,16.5,SOYBEANS,57.65,8.13,7733.9,,,,,,,,,,
1562,223.868,NO,210.735,,,,5.925,,1,6.208,,,,223.868,,,,,,,,,,,,,,,
1563,133.676,NO,123.727,,,2.298,,,1,6.651,,,,133.676,,,,,,,,,,,,,,,
1564,90.48,NO,64.96,1.28,,20.67,,,1.75,1.82,,,,90.48,,,,,,,,,,,,,,,
1565,64.695,NO,49.5,,,15.195,,,,,,,,BLANK,,,,,,,,,,,,,,,
1566,41.712,NO,26.03,,,0.344,,,,1.318,14.02,,,BLANK,,,,,,,,,,,,,,,
1567,368.821,NO,365.8,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1568,122.484,NO,118.99,,,,,,,1.584,1.91,,,122.484,,,,,,,,,,,,,,,
1569,330.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,38.125,NO,11,,,,,,27.125,,,,,38.125,,,,,,,,,,,,,,,
1571,275.623,NO,234.9053,,,23.5,,,,1.7,,15.5177,,275.623,,,,,,,,,,,,,,,
1572,156.75,NO,85.33,,,68.02,,,,3.4,,,,156.75,,,,,,,,,,,,,,,
1573,120.15,NO,94.03,,,6.87,,,2,2,15.25,,,120.15,,,,,,,,,,,,,,,
1574,107.842,NO,107.842,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1575,457.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,40,NO,30,,,6,,,1,3,,,,40,,,,,,,,,,,,,,,
1577,188.663,NO,185.95,,,,,,,2.713,,,,188.663,,,,,,,,,,,,,,,
1578,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,43.448,NO,31,,,,,,2,2,,,8.448,43.448,,,,,,,,,,,,,,,
1580,65.316,NO,64,,,,,,,,,,,64,,,,,,,,,,,,,,,
1581,28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,40,NO,38,,,,,,,2,,,,40,,,,,,,,,,,,,,,
1583,31.476,NO,19.84,,,,,,3.87,1.846,4.51,1.41,,31.476,,,,,,,,,,,,,,,
1584,81.43,NO,58.326,,,15.05,,,3.4,2.054,,2.6,,81.43,,,,,,,,,,,,,,,
1585,54,NO,50.078,,,,,,,1.732,,2.19,,54,,,,,,,,,,,,,,,
1587,32.081,NO,32.08,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1588,76,NO,76,,,,,,,,,,,76,,,,,,,,,,,,,,,
1589,40.008,NO,77.517,,,,,,,2.41,,,,79.927,,,,,,,,,,,,,,,
1590,5,NO,2,,1.5,,,,,,,,,BLANK,2,CORN,138,3.3,910,1.5,PASTURE,48,135,6500,,,,,
1591,316.78,NO,290.78,,3,15,,,4,2,,,2,316.78,,,,,,,,,,,,,,,
1592,40,NO,35,,,2.653,,,,2.347,,,,BLANK,,,,,,,,,,,,,,,
1593,77.105,NO,,66.513,,8.353,,,,2.239,,,,77.105,,,,,,,,,,,,,,,
1594,79.662,NO,75.743,,,3.316,,,,0.603,,,,79.662,,,,,,,,,,,,,,,
1595,84.225,NO,74.225,,,,,,,,,,,74.225,,,,,,,,,,,,,,,
1597,8.161,NO,5.986,,,,,,1,1.175,,,,BLANK,5.93,BEANS,5.93,,2244,,,,,,,,,,
1598,39.92,NO,37.69,,,0.399,,,,0.831,1,,,39.92,,,,,,,,,,,,,,,
1599,80,NO,80,,,,,,,,,,,80,,,,,,,,,,,,,,,
1600,90.23,NO,76.6,,,12.461,,,,1.169,,,,90.23,,,,,,,,,,,,,,,
1601,76.22,NO,66.5,,,,,,,5.52,4.2,,,76.22,,,,,,,,,,,,,,,
1602,74.08,NO,60.09,,,5,,,2.31,3.91,2.77,,,74.08,,,,,,,,,,,,,,,
1603,36.401,NO,35.233,,,0.457,,,,0.711,,,,36.401,,,,,,,,,,,,,,,
1604,22.346,NO,,,,,,,,,19.9,,,BLANK,,,,,,,,,,,,,,,
1605,19.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,76.321,NO,68.24,,,,,,,6.161,1.92,,,BLANK,,,,,,,,,,,,,,,
1607,29.4,NO,20,,,,,,2,7,,,,BLANK,,,,,,,,,,,,,,,
1608,86.469,NO,82.46,,,,,,,4.009,,,,86.469,,,,,,,,,,,,,,,
1609,152.864,NO,142.09,,,,,,,1.234,9.54,,,152.864,,,,,,,,,,,,,,,
1610,235.12,NO,203.4,6,18.43,,,,2,5.29,,,,235.12,,,,,,,,,,,,,,,
1611,45.554,NO,40,,,,,,,,,,,40,40,SOYBEANS,58.9,7.78,18337.46,,,,,,,,,,
1612,10.378,NO,7.5,0,0,0,0,0,2.878,0,0,0,0,10.378,,,,,,,,,,,,,,,
1613,4.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,157.39,NO,111.187,,,14.501,,,1,10.017,,3,17.685,157.39,,,,,,,,,,,,,,,
1615,21.731,NO,,,,,21.731,,,,,,,21.731,,,,,,,,,,,,,,,
1616,48.405,NO,4.5,4.5,0,0,0,0,2,0.008,0,0,0,11.008,,,,,,,,,,,,,,,
1617,37.219,NO,27.58,,,9,,,,0.639,,,,37.219,,,,,,,,,,,,,,,
1618,65.53,NO,50,,,6,,,,3.53,,,,59.53,,,,,,,,,,,,,,,
1619,33.227,NO,30,,,,,,3.227,,,,,33.227,,,,,,,,,,,,,,,
1620,42.62,NO,39.949,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1621,50.503,NO,38.24,,,,,,,1.68,,,,39.92,,,,,,,,,,,,,,,
1622,80,NO,65.13,,,,,,1.5,13.37,,,,80,,,,,,,,,,,,,,,
1623,35.255,NO,35.255,,,,,,,,,,,35.255,,,,,,,,,,,,,,,
1624,80,NO,64.56,,,9.5,,,1,4.94,,,,80,,,,,,,,,,,,,,,
1625,528.526,NO,439.585,,,48.317,,,2,16.574,19.61,2.44,,528.526,,,,,,,,,,,,,,,
1626,83.737,NO,70,,,5,,,1,4,,,,80,,,,,,,,,,,,,,,
1627,39.874,NO,10,,,29.874,,,,,,,,39.874,,,,,,,,,,,,,,,
1630,84.25,NO,47,12,10,4,,,10.25,1,,,,84.25,,,,,,,,,,,,,,,
1632,111.659,NO,109.5,,,,,,,2.159,,,,111.659,,,,,,,,,,,,,,,
1633,83.488,NO,59.47,,,24,,,,,,,,83.47,,,,,,,,,,,,,,,
1634,76.44,NO,61.916,,,8.812,,,0.3,5.412,,,,76.44,,,,,,,,,,,,,,,
1635,96.54,NO,96.54,,,,,,,,,,,96.54,,,,,,,,,,,,,,,
